TRACTCE,GEOID,NAME,centx,centy
302803.00,42029302803.00,3028.03,-75.55,40.00
302600.00,42029302600.00,3026.00,-75.60,39.96
200906.00,42091200906.00,2009.06,-75.26,40.24
980600.00,42003980600.00,9806.00,-80.03,40.45
300403.00,42089300403.00,3004.03,-75.36,41.01
603803.00,42007603803.00,6038.03,-80.18,40.63
605001.00,42007605001.00,6050.01,-80.33,40.54
600601.00,42007600601.00,6006.01,-80.47,40.82
600700.00,42007600700.00,6007.00,-80.38,40.76
603000.00,42007603000.00,6030.00,-80.38,40.60
604800.00,42007604800.00,6048.00,-80.25,40.58
604902.00,42007604902.00,6049.02,-80.27,40.57
602601.00,42007602601.00,6026.01,-80.38,40.70
302901.00,42029302901.00,3029.01,-75.53,39.95
302902.00,42029302902.00,3029.02,-75.58,39.93
217500.00,42079217500.00,2175.00,-75.98,40.96
200402.00,42091200402.00,2004.02,-75.10,40.18
202402.00,42091202402.00,2024.02,-75.13,40.06
206104.00,42091206104.00,2061.04,-75.48,40.17
206106.00,42091206106.00,2061.06,-75.52,40.19
206202.00,42091206202.00,2062.02,-75.54,40.18
206300.00,42091206300.00,2063.00,-75.46,40.19
206400.00,42091206400.00,2064.00,-75.48,40.20
30501.00,42099030501.00,305.01,-77.17,40.34
30302.00,42099030302.00,303.02,-77.05,40.43
30301.00,42099030301.00,303.01,-77.04,40.37
30400.00,42099030400.00,304.00,-77.03,40.33
30100.00,42099030100.00,301.00,-77.14,40.55
30602.00,42099030602.00,306.02,-77.52,40.32
30502.00,42099030502.00,305.02,-77.23,40.38
30601.00,42099030601.00,306.01,-77.35,40.38
980900.00,42003980900.00,9809.00,-80.04,40.47
10202.00,42073010202.00,102.02,-80.30,41.07
601100.00,42007601100.00,6011.00,-80.33,40.78
601300.00,42007601300.00,6013.00,-80.32,40.75
601400.00,42007601400.00,6014.00,-80.31,40.74
601600.00,42007601600.00,6016.00,-80.30,40.73
,,,,
TRACTCE,GEOID,NAME,,centy
200501.00,42091200501.00,2005.01,-75.14,40.20
200502.00,42091200502.00,2005.02,-75.13,40.18
303000.00,42029303000.00,3030.00,-75.56,39.92
303401.00,42029303401.00,3034.01,-75.71,39.84
303402.00,42029303402.00,3034.02,-75.71,39.85
300103.00,42029300103.00,3001.03,-75.48,40.05
301300.00,42029301300.00,3013.00,-75.62,40.20
304201.00,42029304201.00,3042.01,-75.74,40.00
300104.00,42029300104.00,3001.04,-75.45,40.05
304900.00,42029304900.00,3049.00,-75.89,40.09
302802.00,42029302802.00,3028.02,-75.56,40.01
303801.00,42029303801.00,3038.01,-75.70,39.95
302203.00,42029302203.00,3022.03,-75.63,40.00
307100.00,42029307100.00,3071.00,-75.88,39.87
300101.00,42029300101.00,3001.01,-75.43,40.08
200507.00,42091200507.00,2005.07,-75.15,40.17
202500.00,42091202500.00,2025.00,-75.17,40.09
217600.00,42079217600.00,2176.00,-75.97,40.96
217700.00,42079217700.00,2177.00,-75.98,40.97
217800.00,42079217800.00,2178.00,-75.99,40.96
216200.00,42079216200.00,2162.00,-76.13,41.08
216400.00,42079216400.00,2164.00,-76.16,40.97
202602.00,42091202602.00,2026.02,-75.14,40.09
202603.00,42091202603.00,2026.03,-75.16,40.10
202604.00,42091202604.00,2026.04,-75.17,40.10
203103.00,42091203103.00,2031.03,-75.25,40.10
210600.00,42091210600.00,2106.00,-75.30,40.12
206600.00,42091206600.00,2066.00,-75.47,40.26
200602.00,42091200602.00,2006.02,-75.25,40.24
200603.00,42091200603.00,2006.03,-75.24,40.26
200606.00,42091200606.00,2006.06,-75.23,40.25
206502.00,42091206502.00,2065.02,-75.46,40.24
206703.00,42091206703.00,2067.03,-75.43,40.24
210700.00,42091210700.00,2107.00,-75.44,40.17
300400.00,42029300400.00,3004.00,-75.51,40.03
203104.00,42091203104.00,2031.04,-75.25,40.09
602100.00,42007602100.00,6021.00,-80.28,40.70
602300.00,42007602300.00,6023.00,-80.30,40.70
602400.00,42007602400.00,6024.00,-80.31,40.69
602500.00,42007602500.00,6025.00,-80.33,40.68
203106.00,42091203106.00,2031.06,-75.29,40.08
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
203203.00,42091203203.00,2032.03,-75.31,40.16
203204.00,42091203204.00,2032.04,-75.29,40.17
203401.00,42091203401.00,2034.01,-75.37,40.14
203500.00,42091203500.00,2035.00,-75.33,40.12
203601.00,42091203601.00,2036.01,-75.34,40.12
203602.00,42091203602.00,2036.02,-75.33,40.13
208801.00,42091208801.00,2088.01,-75.65,40.24
208802.00,42091208802.00,2088.02,-75.63,40.24
208901.00,42091208901.00,2089.01,-75.65,40.26
10201.00,42073010201.00,102.01,-80.36,41.06
110202.00,42039110202.00,1102.02,-79.99,41.80
110502.00,42039110502.00,1105.02,-80.29,41.64
112002.00,42039112002.00,1120.02,-80.47,41.61
110201.00,42039110201.00,1102.01,-80.16,41.81
110501.00,42039110501.00,1105.01,-80.35,41.63
112001.00,42039112001.00,1120.01,-80.46,41.53
200900.00,42079200900.00,2009.00,-75.88,41.24
12400.00,42049012400.00,124.00,-80.11,42.15
215504.00,42079215504.00,2155.04,-76.01,41.11
211302.00,42079211302.00,2113.02,-76.04,41.30
300700.00,42029300700.00,3007.00,-75.52,40.13
300900.00,42029300900.00,3009.00,-75.51,40.13
301100.00,42029301100.00,3011.00,-75.55,40.18
200703.00,42091200703.00,2007.03,-75.26,40.27
200704.00,42091200704.00,2007.04,-75.28,40.26
200605.00,42091200605.00,2006.05,-75.22,40.23
602800.00,42007602800.00,6028.00,-80.46,40.64
603300.00,42007603300.00,6033.00,-80.28,40.68
603400.00,42007603400.00,6034.00,-80.27,40.69
203700.00,42091203700.00,2037.00,-75.35,40.14
911700.00,42019911700.00,9117.00,-80.02,40.78
20106.00,42025020106.00,201.06,-75.67,41.06
20105.00,42025020105.00,201.05,-75.58,40.97
20103.00,42025020103.00,201.03,-75.68,40.94
22606.00,42043022606.00,226.06,-76.81,40.28
22702.00,42043022702.00,227.02,-76.77,40.27
603500.00,42007603500.00,6035.00,-80.25,40.68
603600.00,42007603600.00,6036.00,-80.24,40.67
203801.00,42091203801.00,2038.01,-75.35,40.13
203803.00,42091203803.00,2038.03,-75.35,40.12
,,,,
TRACTCE,GEOID,NAME,,centy
203804.00,42091203804.00,2038.04,-75.36,40.12
207001.00,42091207001.00,2070.01,-75.39,40.26
911300.00,42019911300.00,9113.00,-79.74,40.89
911502.00,42019911502.00,9115.02,-79.83,40.71
911100.00,42019911100.00,9111.00,-80.02,40.85
22701.00,42043022701.00,227.01,-76.80,40.26
206901.00,42091206901.00,2069.01,-75.31,40.24
206906.00,42091206906.00,2069.06,-75.33,40.23
207003.00,42091207003.00,2070.03,-75.40,40.29
207103.00,42091207103.00,2071.03,-75.35,40.33
208903.00,42091208903.00,2089.03,-75.63,40.25
208904.00,42091208904.00,2089.04,-75.65,40.25
208905.00,42091208905.00,2089.05,-75.63,40.26
208906.00,42091208906.00,2089.06,-75.64,40.25
209000.00,42091209000.00,2090.00,-75.67,40.25
301900.00,42029301900.00,3019.00,-75.62,40.09
302101.00,42029302101.00,3021.01,-75.56,40.05
302102.00,42029302102.00,3021.02,-75.55,40.03
302202.00,42029302202.00,3022.02,-75.63,40.03
302204.00,42029302204.00,3022.04,-75.60,40.02
302300.00,42029302300.00,3023.00,-75.60,39.97
205904.00,42091205904.00,2059.04,-75.35,40.07
300106.00,42029300106.00,3001.06,-75.46,40.07
300108.00,42029300108.00,3001.08,-75.42,40.06
302400.00,42029302400.00,3024.00,-75.61,39.96
302500.00,42029302500.00,3025.00,-75.61,39.95
302702.00,42029302702.00,3027.02,-75.58,39.97
302704.00,42029302704.00,3027.04,-75.60,40.00
302804.00,42029302804.00,3028.04,-75.53,39.99
204002.00,42091204002.00,2040.02,-75.31,40.11
204900.00,42091204900.00,2049.00,-75.33,40.05
207500.00,42091207500.00,2075.00,-75.44,40.30
207600.00,42091207600.00,2076.00,-75.45,40.36
208400.00,42091208400.00,2084.00,-75.51,40.31
208604.00,42091208604.00,2086.04,-75.53,40.21
208702.00,42091208702.00,2087.02,-75.61,40.26
200707.00,42091200707.00,2007.07,-75.29,40.29
200708.00,42091200708.00,2007.08,-75.31,40.27
203205.00,42091203205.00,2032.05,-75.25,40.15
203208.00,42091203208.00,2032.08,-75.26,40.14
603700.00,42007603700.00,6037.00,-80.22,40.64
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
603802.00,42007603802.00,6038.02,-80.16,40.66
604000.00,42007604000.00,6040.00,-80.22,40.60
203302.00,42091203302.00,2033.02,-75.35,40.16
203901.00,42091203901.00,2039.01,-75.34,40.12
604100.00,42007604100.00,6041.00,-80.23,40.58
207104.00,42091207104.00,2071.04,-75.33,40.30
213200.00,42079213200.00,2132.00,-75.91,41.26
215702.00,42079215702.00,2157.02,-76.16,41.20
211304.00,42079211304.00,2113.04,-76.11,41.35
30300.00,42085030300.00,303.00,-80.50,41.24
209202.00,42091209202.00,2092.02,-75.68,40.25
210100.00,42091210100.00,2101.00,-75.19,40.12
209100.00,42091209100.00,2091.00,-75.64,40.28
210200.00,42091210200.00,2102.00,-75.18,40.11
217900.00,42079217900.00,2179.00,-76.00,40.96
4201.00,42101004201.00,42.01,-75.15,39.92
28800.00,42101028800.00,288.00,-75.12,40.02
11700.00,42101011700.00,117.00,-75.24,39.99
16902.00,42101016902.00,169.02,-75.18,39.99
1400.00,42101001400.00,14.00,-75.17,39.94
530300.00,42053530300.00,5303.00,-79.38,41.56
530201.00,42053530201.00,5302.01,-79.34,41.47
13200.00,42101013200.00,132.00,-75.16,39.97
27000.00,42101027000.00,270.00,-75.13,40.05
200901.00,42091200901.00,2009.01,-75.28,40.25
200902.00,42091200902.00,2009.02,-75.28,40.24
200903.00,42091200903.00,2009.03,-75.28,40.23
200907.00,42091200907.00,2009.07,-75.30,40.24
200908.00,42091200908.00,2009.08,-75.29,40.25
200800.00,42091200800.00,2008.00,-75.30,40.28
203304.00,42091203304.00,2033.04,-75.33,40.14
203303.00,42091203303.00,2033.03,-75.31,40.14
970100.00,42059970100.00,9701.00,-79.99,39.89
604200.00,42007604200.00,6042.00,-80.23,40.60
604500.00,42007604500.00,6045.00,-80.25,40.62
204008.00,42091204008.00,2040.08,-75.31,40.09
203902.00,42091203902.00,2039.02,-75.34,40.11
204009.00,42091204009.00,2040.09,-75.28,40.12
970400.00,42059970400.00,9704.00,-80.39,39.84
970200.00,42059970200.00,9702.00,-80.05,39.92
,,,,
TRACTCE,GEOID,NAME,,centy
970700.00,42059970700.00,9707.00,-80.19,39.76
970800.00,42059970800.00,9708.00,-79.98,39.78
604600.00,42007604600.00,6046.00,-80.28,40.61
604700.00,42007604700.00,6047.00,-80.28,40.61
602702.00,42007602702.00,6027.02,-80.48,40.69
210300.00,42091210300.00,2103.00,-75.22,40.10
210400.00,42091210400.00,2104.00,-75.20,40.10
210500.00,42091210500.00,2105.00,-75.19,40.08
25200.00,42043025200.00,252.00,-76.81,40.56
201004.00,42091201004.00,2010.04,-75.30,40.23
201005.00,42091201005.00,2010.05,-75.31,40.21
204010.00,42091204010.00,2040.10,-75.29,40.13
204101.00,42091204101.00,2041.01,-75.30,40.08
204102.00,42091204102.00,2041.02,-75.31,40.07
204200.00,42091204200.00,2042.00,-75.32,40.07
204300.00,42091204300.00,2043.00,-75.22,40.01
605002.00,42007605002.00,6050.02,-80.44,40.52
208603.00,42091208603.00,2086.03,-75.56,40.22
206102.00,42091206102.00,2061.02,-75.48,40.14
204800.00,42091204800.00,2048.00,-75.29,40.05
208500.00,42091208500.00,2085.00,-75.48,40.28
205400.00,42091205400.00,2054.00,-75.28,40.01
207800.00,42091207800.00,2078.00,-75.51,40.40
206105.00,42091206105.00,2061.05,-75.50,40.19
207400.00,42091207400.00,2074.00,-75.40,40.34
204701.00,42091204701.00,2047.01,-75.25,40.03
202000.00,42091202000.00,2020.00,-75.09,40.08
208704.00,42091208704.00,2087.04,-75.60,40.24
205801.00,42091205801.00,2058.01,-75.42,40.10
200310.00,42091200310.00,2003.10,-75.09,40.15
200506.00,42091200506.00,2005.06,-75.17,40.19
206904.00,42091206904.00,2069.04,-75.33,40.26
203207.00,42091203207.00,2032.07,-75.28,40.16
205700.00,42091205700.00,2057.00,-75.34,40.10
13301.00,42071013301.00,133.01,-76.28,40.02
13204.00,42071013204.00,132.04,-76.20,40.02
10101.00,42071010101.00,101.01,-76.16,40.27
13902.00,42071013902.00,139.02,-76.35,39.93
11805.00,42071011805.00,118.05,-76.33,40.06
11100.00,42071011100.00,111.00,-76.56,40.08
10801.00,42071010801.00,108.01,-76.62,40.13
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
14401.00,42071014401.00,144.01,-76.23,39.91
10600.00,42071010600.00,106.00,-76.55,40.17
13701.00,42071013701.00,137.01,-76.36,40.02
11804.00,42071011804.00,118.04,-76.32,40.09
13702.00,42071013702.00,137.02,-76.40,40.02
11701.00,42071011701.00,117.01,-76.37,40.05
11502.00,42071011502.00,115.02,-76.49,40.05
13102.00,42071013102.00,131.02,-76.15,40.08
14602.00,42071014602.00,146.02,-76.09,39.82
13901.00,42071013901.00,139.01,-76.30,39.97
12601.00,42071012601.00,126.01,-76.03,40.20
11504.00,42071011504.00,115.04,-76.44,40.07
11600.00,42071011600.00,116.00,-76.38,40.11
12001.00,42071012001.00,120.01,-76.30,40.15
12002.00,42071012002.00,120.02,-76.31,40.16
12200.00,42071012200.00,122.00,-76.17,40.18
401100.00,42003401100.00,4011.00,-79.71,40.65
35602.00,42101035602.00,356.02,-75.05,40.11
15101.00,42101015101.00,151.01,-75.19,39.99
15102.00,42101015102.00,151.02,-75.18,39.99
800.00,42011000800.00,8.00,-75.92,40.35
900.00,42011000900.00,9.00,-75.93,40.35
1000.00,42011001000.00,10.00,-75.94,40.35
1100.00,42011001100.00,11.00,-75.94,40.35
1300.00,42011001300.00,13.00,-75.93,40.34
1400.00,42011001400.00,14.00,-75.92,40.35
1500.00,42011001500.00,15.00,-75.91,40.35
1700.00,42011001700.00,17.00,-75.92,40.34
1800.00,42011001800.00,18.00,-75.90,40.34
1900.00,42011001900.00,19.00,-75.92,40.33
2000.00,42011002000.00,20.00,-75.91,40.33
2200.00,42011002200.00,22.00,-75.92,40.33
2300.00,42011002300.00,23.00,-75.93,40.33
308000.00,42029308000.00,3080.00,-75.98,39.79
104203.00,42017104203.00,1042.03,-75.13,40.37
310400.00,42029310400.00,3104.00,-75.60,39.95
301402.00,42029301402.00,3014.02,-75.69,40.22
302000.00,42029302000.00,3020.00,-75.56,40.09
305300.00,42029305300.00,3053.00,-75.85,39.98
306000.00,42029306000.00,3060.00,-75.82,39.95
,,,,
TRACTCE,GEOID,NAME,,centy
307700.00,42029307700.00,3077.00,-75.96,39.90
217200.00,42079217200.00,2172.00,-75.96,40.96
215800.00,42079215800.00,2158.00,-76.18,41.30
216100.00,42079216100.00,2161.00,-76.18,41.11
201003.00,42091201003.00,2010.03,-75.27,40.22
2500.00,42011002500.00,25.00,-75.94,40.33
2600.00,42011002600.00,26.00,-75.94,40.32
2700.00,42011002700.00,27.00,-75.95,40.32
10700.00,42011010700.00,107.00,-76.10,40.31
10902.00,42011010902.00,109.02,-76.02,40.32
10904.00,42011010904.00,109.04,-75.99,40.34
14100.00,42011014100.00,141.00,-75.74,40.53
410500.00,42045410500.00,4105.00,-75.25,39.96
409702.00,42045409702.00,4097.02,-75.34,40.03
31402.00,42101031402.00,314.02,-75.06,40.04
16701.00,42101016701.00,167.01,-75.16,39.99
27901.00,42101027901.00,279.01,-75.15,40.05
27902.00,42101027902.00,279.02,-75.15,40.04
8702.00,42101008702.00,87.02,-75.21,39.95
8101.00,42101008101.00,81.01,-75.24,39.95
7102.00,42101007102.00,71.02,-75.23,39.94
203402.00,42091203402.00,2034.02,-75.39,40.13
8701.00,42101008701.00,87.01,-75.21,39.95
8102.00,42101008102.00,81.02,-75.23,39.95
500.00,42071000500.00,5.00,-76.32,40.05
13101.00,42071013101.00,131.01,-76.21,40.08
12102.00,42071012102.00,121.02,-76.28,40.14
10502.00,42071010502.00,105.02,-76.45,40.14
300.00,42071000300.00,3.00,-76.30,40.05
200.00,42071000200.00,2.00,-76.29,40.05
12502.00,42071012502.00,125.02,-76.12,40.20
14502.00,42071014502.00,145.02,-76.22,39.79
100.00,42071000100.00,1.00,-76.31,40.04
208703.00,42091208703.00,2087.03,-75.58,40.26
208302.00,42091208302.00,2083.02,-75.58,40.29
510000.00,42003510000.00,5100.00,-79.84,40.40
512000.00,42003512000.00,5120.00,-79.85,40.40
10905.00,42011010905.00,109.05,-75.99,40.32
11000.00,42011011000.00,110.00,-75.98,40.33
12101.00,42011012101.00,121.01,-75.87,40.33
11200.00,42011011200.00,112.00,-75.95,40.33
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
13000.00,42011013000.00,130.00,-75.69,40.32
512800.00,42003512800.00,5128.00,-79.86,40.40
512900.00,42003512900.00,5129.00,-79.86,40.41
514000.00,42003514000.00,5140.00,-79.88,40.41
515100.00,42003515100.00,5151.00,-79.88,40.42
515200.00,42003515200.00,5152.00,-79.88,40.42
961200.00,42063961200.00,9612.00,-79.14,40.62
961102.00,42063961102.00,9611.02,-79.16,40.62
22300.00,42133022300.00,223.00,-76.99,39.81
23000.00,42133023000.00,230.00,-76.64,39.90
23821.00,42133023821.00,238.21,-76.69,39.74
200.00,42133000200.00,2.00,-76.72,39.96
20100.00,42133020100.00,201.00,-76.87,40.21
20522.00,42133020522.00,205.22,-76.89,39.90
21010.00,42133021010.00,210.10,-76.69,40.04
21600.00,42133021600.00,216.00,-76.79,39.92
22700.00,42133022700.00,227.00,-76.72,39.92
23500.00,42133023500.00,235.00,-76.57,40.00
515300.00,42003515300.00,5153.00,-79.89,40.42
516100.00,42003516100.00,5161.00,-79.89,40.43
516200.00,42003516200.00,5162.00,-79.88,40.43
517000.00,42003517000.00,5170.00,-79.86,40.42
744200.00,42125744200.00,7442.00,-80.19,40.26
808402.00,42129808402.00,8084.02,-79.20,40.26
400.00,42071000400.00,4.00,-76.31,40.05
600.00,42071000600.00,6.00,-76.32,40.04
700.00,42071000700.00,7.00,-76.29,40.04
800.00,42071000800.00,8.00,-76.29,40.03
900.00,42071000900.00,9.00,-76.30,40.04
1100.00,42071001100.00,11.00,-76.32,40.03
1200.00,42071001200.00,12.00,-76.32,40.02
601.00,42107000601.00,6.01,-76.21,40.81
522000.00,42003522000.00,5220.00,-79.78,40.41
523400.00,42003523400.00,5234.00,-79.83,40.46
524000.00,42003524000.00,5240.00,-79.84,40.51
1002.00,42101001002.00,10.02,-75.15,39.95
1400.00,42071001400.00,14.00,-76.31,40.03
206501.00,42091206501.00,2065.01,-75.46,40.22
103400.00,42017103400.00,1034.00,-75.30,40.52
100303.00,42017100303.00,1003.03,-74.86,40.12
,,,,
TRACTCE,GEOID,NAME,,centy
950100.00,42105950100.00,9501.00,-77.79,41.89
950400.00,42105950400.00,9504.00,-78.02,41.63
950500.00,42105950500.00,9505.00,-77.71,41.63
11500.00,42011011500.00,115.00,-75.99,40.29
11702.00,42011011702.00,117.02,-75.97,40.23
11800.00,42011011800.00,118.00,-75.81,40.26
12200.00,42011012200.00,122.00,-75.89,40.32
14200.00,42011014200.00,142.00,-75.66,40.49
11701.00,42011011701.00,117.01,-75.87,40.24
12002.00,42011012002.00,120.02,-75.87,40.30
12300.00,42011012300.00,123.00,-75.88,40.35
12500.00,42011012500.00,125.00,-75.93,40.40
525100.00,42003525100.00,5251.00,-79.83,40.52
960200.00,42087960200.00,9602.00,-77.64,40.68
960100.00,42087960100.00,9601.00,-77.49,40.76
960400.00,42087960400.00,9604.00,-77.82,40.42
960500.00,42087960500.00,9605.00,-77.71,40.50
12900.00,42011012900.00,129.00,-75.80,40.38
13900.00,42011013900.00,139.00,-75.89,40.59
960100.00,42023960100.00,9601.00,-78.24,41.51
960200.00,42023960200.00,9602.00,-78.20,41.44
962000.00,42063962000.00,9620.00,-79.21,40.45
961800.00,42063961800.00,9618.00,-79.34,40.56
960900.00,42063960900.00,9609.00,-79.14,40.65
961300.00,42063961300.00,9613.00,-79.01,40.63
961900.00,42063961900.00,9619.00,-79.33,40.50
960800.00,42063960800.00,9608.00,-79.15,40.59
960100.00,42063960100.00,9601.00,-78.94,40.87
962200.00,42063962200.00,9622.00,-79.01,40.44
960600.00,42063960600.00,9606.00,-79.24,40.68
960700.00,42063960700.00,9607.00,-79.19,40.63
960300.00,42063960300.00,9603.00,-78.90,40.78
960200.00,42063960200.00,9602.00,-79.12,40.82
5602.00,42077005602.00,56.02,-75.49,40.66
102401.00,42017102401.00,1024.01,-75.30,40.38
5702.00,42077005702.00,57.02,-75.48,40.64
962100.00,42063962100.00,9621.00,-79.26,40.43
105300.00,42017105300.00,1053.00,-74.93,40.23
5703.00,42077005703.00,57.03,-75.47,40.63
1200.00,42077001200.00,12.00,-75.47,40.60
102402.00,42017102402.00,1024.02,-75.29,40.37
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
200400.00,42121200400.00,2004.00,-79.84,41.38
525300.00,42003525300.00,5253.00,-79.84,40.53
550900.00,42003550900.00,5509.00,-79.85,40.35
552000.00,42003552000.00,5520.00,-79.84,40.34
552100.00,42003552100.00,5521.00,-79.86,40.35
552200.00,42003552200.00,5522.00,-79.88,40.35
300.00,42011000300.00,3.00,-75.94,40.36
500.00,42011000500.00,5.00,-75.92,40.36
700.00,42011000700.00,7.00,-75.91,40.35
30500.00,42001030500.00,305.00,-77.24,39.93
31600.00,42001031600.00,316.00,-77.34,39.77
30600.00,42001030600.00,306.00,-77.17,39.88
30200.00,42001030200.00,302.00,-77.15,39.98
30102.00,42001030102.00,301.02,-77.04,39.95
31101.00,42001031101.00,311.01,-77.01,39.80
31203.00,42001031203.00,312.03,-77.05,39.76
30800.00,42001030800.00,308.00,-77.01,39.89
31000.00,42001031000.00,310.00,-77.02,39.82
31401.00,42001031401.00,314.01,-77.26,39.85
31700.00,42001031700.00,317.00,-77.41,39.80
31201.00,42001031201.00,312.01,-77.18,39.76
30300.00,42001030300.00,303.00,-77.30,39.98
31502.00,42001031502.00,315.02,-77.23,39.83
30700.00,42001030700.00,307.00,-77.11,39.83
31300.00,42001031300.00,313.00,-77.09,39.75
30101.00,42001030101.00,301.01,-77.09,40.02
31402.00,42001031402.00,314.02,-77.25,39.78
31102.00,42001031102.00,311.02,-77.03,39.79
960300.00,42087960300.00,9603.00,-77.75,40.59
960700.00,42087960700.00,9607.00,-77.57,40.60
960900.00,42087960900.00,9609.00,-77.57,40.59
960600.00,42087960600.00,9606.00,-77.61,40.57
100201.00,42017100201.00,1002.01,-74.97,40.14
105509.00,42017105509.00,1055.09,-74.87,40.24
5902.00,42077005902.00,59.02,-75.44,40.65
4200.00,42075004200.00,42.00,-76.41,40.27
6001.00,42077006001.00,60.01,-75.52,40.63
6002.00,42077006002.00,60.02,-75.57,40.62
5901.00,42077005901.00,59.01,-75.46,40.65
560400.00,42003560400.00,5604.00,-79.89,40.44
,,,,
TRACTCE,GEOID,NAME,,centy
560500.00,42003560500.00,5605.00,-79.89,40.44
560600.00,42003560600.00,5606.00,-79.88,40.44
561000.00,42003561000.00,5610.00,-79.88,40.44
30502.00,42101030502.00,305.02,-75.10,40.05
31502.00,42101031502.00,315.02,-75.05,40.04
552300.00,42003552300.00,5523.00,-79.85,40.34
100.00,42107000100.00,1.00,-76.19,40.88
105506.00,42017105506.00,1055.06,-74.85,40.22
105507.00,42017105507.00,1055.07,-74.83,40.22
105600.00,42017105600.00,1056.00,-74.84,40.24
105702.00,42017105702.00,1057.02,-74.77,40.21
105505.00,42017105505.00,1055.05,-74.81,40.23
561200.00,42003561200.00,5612.00,-79.88,40.45
475200.00,42003475200.00,4752.00,-80.06,40.32
475301.00,42003475301.00,4753.01,-80.03,40.32
495000.00,42003495000.00,4950.00,-79.90,40.23
521302.00,42003521302.00,5213.02,-79.79,40.42
523701.00,42003523701.00,5237.01,-79.82,40.50
971200.00,42123971200.00,9712.00,-79.08,41.68
411000.00,42003411000.00,4110.00,-80.11,40.65
260600.00,42051260600.00,2606.00,-79.56,40.00
261000.00,42051261000.00,2610.00,-79.73,40.01
260300.00,42051260300.00,2603.00,-79.64,40.08
263100.00,42051263100.00,2631.00,-79.85,39.77
104301.00,42017104301.00,1043.01,-75.03,40.38
11702.00,42027011702.00,117.02,-77.80,40.81
106401.00,42017106401.00,1064.01,-75.33,40.42
106500.00,42017106500.00,1065.00,-75.34,40.47
106600.00,42017106600.00,1066.00,-75.22,40.57
105704.00,42017105704.00,1057.04,-74.79,40.21
525200.00,42003525200.00,5252.00,-79.84,40.52
30400.00,42001030400.00,304.00,-77.38,39.90
30900.00,42001030900.00,309.00,-77.04,39.85
31202.00,42001031202.00,312.02,-77.11,39.74
31501.00,42001031501.00,315.01,-77.23,39.84
201400.00,42079201400.00,2014.00,-75.86,41.25
201500.00,42079201500.00,2015.00,-75.84,41.25
210200.00,42079210200.00,2102.00,-75.74,41.32
262300.00,42051262300.00,2623.00,-79.71,39.90
262900.00,42051262900.00,2629.00,-79.87,39.89
263000.00,42051263000.00,2630.00,-79.91,39.85
,,,,
TRACTCE,GEOID,NAME,,centy
,,,,
262400.00,42051262400.00,2624.00,-79.70,39.86
260800.00,42051260800.00,2608.00,-79.59,40.02
260700.00,42051260700.00,2607.00,-79.59,40.01
260200.00,42051260200.00,2602.00,-79.75,40.08
261500.00,42051261500.00,2615.00,-79.79,39.94
262600.00,42051262600.00,2626.00,-79.57,39.94
262000.00,42051262000.00,2620.00,-79.76,39.89
262100.00,42051262100.00,2621.00,-79.74,39.89
261200.00,42051261200.00,2612.00,-79.89,40.02
263200.00,42051263200.00,2632.00,-79.77,39.78
260402.00,42051260402.00,2604.02,-79.50,40.08
261100.00,42051261100.00,2611.00,-79.83,40.05
261700.00,42051261700.00,2617.00,-79.73,39.92
260500.00,42051260500.00,2605.00,-79.42,40.01
262500.00,42051262500.00,2625.00,-79.65,39.89
262200.00,42051262200.00,2622.00,-79.73,39.89
261800.00,42051261800.00,2618.00,-79.70,39.90
263300.00,42051263300.00,2633.00,-79.65,40.04
110100.00,42069110100.00,1101.00,-75.50,41.61
970800.00,42123970800.00,9708.00,-79.16,41.84
970900.00,42123970900.00,9709.00,-79.13,41.84
971100.00,42123971100.00,9711.00,-79.26,41.72
970100.00,42123970100.00,9701.00,-79.01,41.86
111700.00,42069111700.00,1117.00,-75.59,41.44
950700.00,42005950700.00,9507.00,-79.29,40.80
105202.00,42017105202.00,1052.02,-74.93,40.22
13401.00,42011013401.00,134.01,-75.78,40.44
13402.00,42011013402.00,134.02,-75.68,40.42
13600.00,42011013600.00,136.00,-75.82,40.46
14000.00,42011014000.00,140.00,-75.78,40.52
261300.00,42051261300.00,2613.00,-79.93,39.97
260401.00,42051260401.00,2604.01,-79.55,40.09
261900.00,42051261900.00,2619.00,-79.73,39.91
260100.00,42051260100.00,2601.00,-79.82,40.11
262800.00,42051262800.00,2628.00,-79.76,39.83
261600.00,42051261600.00,2616.00,-79.70,39.94
961101.00,42063961101.00,9611.01,-79.16,40.62
961600.00,42063961600.00,9616.00,-79.19,40.54
960400.00,42063960400.00,9604.00,-78.91,40.70
961700.00,42063961700.00,9617.00,-79.16,40.54
,,,,
TRACTCE,GEOID,NAME,,centy
961000.00,42063961000.00,9610.00,-79.16,40.63
960500.00,42063960500.00,9605.00,-79.09,40.71
21300.00,42133021300.00,213.00,-76.76,39.95
104201.00,42017104201.00,1042.01,-75.09,40.41
101805.00,42017101805.00,1018.05,-75.12,40.26
104303.00,42017104303.00,1043.03,-74.99,40.37
104506.00,42017104506.00,1045.06,-75.07,40.35
105004.00,42017105004.00,1050.04,-75.00,40.19
